"player_id","race","payer","purchases","total_spend","avg_purchase_amount"
"31-1327252",Human,0,200,21546.172,107.7307999303937
"39-5112294",Orc,0,2,126.51,63.255001068115234
"37-8244130",Northman,0,12,13782.45,1148.5374865531921
"96-2878688",Elf,0,22,2037.1499,92.59772656180643
"35-1137848",Orc,0,11,9170.84,833.7127269398082
"13-9804530",Hobbit,1,78,7021.8794,90.02410204288287
"87-4654047",Human,0,6,9249.43,1541.571680386861
"76-9203700",Angel,0,119,165156.33,1387.8686656230639
"53-3204272",Demon,0,240,106972.17,445.71733125895264
"52-2979383",Human,0,8,10588.89,1323.6112241744995
"98-9414953",Hobbit,1,82,61777.72,753.3867070791198
"11-4118893",Elf,1,87,40578.543,466.4199985964545
"66-2815623",Elf,0,74,56468.375,763.0859453355944
"88-0162709",Human,0,27,24634.84,912.4014827586986
"91-7186823",Orc,0,53,15185.801,286.52452600620825
"86-2809790",Human,0,55,29940.559,544.3738190607592
"47-5688584",Elf,0,11,4761.3403,432.84909213672984
"65-6639629",Northman,0,106,101934.4,961.6454858240091
"22-1696354",Northman,0,23,5866.65,255.07173742418703
"25-4636517",Elf,0,4,804.70996,201.17749881744385
"11-5593955",Orc,0,87,20926.238,240.53138035193257
"42-1531994",Human,0,29,5727.0996,197.48620911302237
"69-1495265",Orc,0,10,6320.481,632.0479954481125
"58-5193558",Northman,0,9,6737.76,748.6400010850695
"66-8759854",Human,0,35,98846.805,2824.1943029218487
"59-5228191",Northman,1,12,6400.87,533.4058392842611
"51-2090111",Hobbit,0,43,27572.338,641.2172047814657
"74-3813615",Human,0,472,1720083.2,3644.2456858925902
"01-9957786",Angel,1,20,14952.68,747.6339992523193
"63-1524287",Demon,0,41,189167.06,4613.831708285867
"14-0891098",Human,1,11,3279.0398,298.09454215656626
"48-2121331",Orc,0,110,38554.242,350.49317931045186
"26-2201206",Orc,0,53,7249.7393,136.787547390416
"65-0889770",Human,0,6,10106.629,1684.4383239746094
"76-1877624",Hobbit,0,25,23899.02,955.9608135986329
"53-2954593",Hobbit,0,50,9823.9795,196.47959928512574
"83-0347285",Orc,0,15,22196.92,1479.7946380615235
"20-7342839",Demon,0,91,10337.118,113.59472457131187
"02-9613665",Human,0,44,13805.981,313.7722738981247
"90-5921677",Human,0,99,51050.03,515.6568665552621
"47-4119869",Human,0,17,1739.1299,102.30176375893986
"25-6913064",Human,0,127,98503.34,775.6169350325592
"68-0195774",Human,0,17,1430.2999,84.1352943392361
"45-7054132",Angel,0,88,43147.234,490.30931811712003
"45-9846685",Orc,1,155,71232.76,459.5660663358627
"84-7147106",Human,1,4,1943.58,485.8949909210205
"27-1474866",Orc,0,468,104038.54,222.3046373204352
"14-5463144",Northman,1,15,3770.1304,251.34200032552084
"73-7335380",Hobbit,0,27,25981.5,962.2777856897425
"41-4736443",Human,0,13,12352.54,950.1953782301682
"45-8495252",Human,0,13,19614.36,1508.7969096257136
"62-4330863",Hobbit,0,23,14272.882,620.560006942762
"83-7896759",Orc,0,47,12272.921,261.12595828543317
"94-8427022",Orc,0,4,2491.46,622.8649795055389
"50-5290952",Elf,0,7,3660.85,522.9785635811942
"87-8308894",Human,0,428,416098.47,972.1934543739064
"93-2077154",Hobbit,0,54,154476.78,2860.681308198858
"01-1734242",Northman,1,32,3187.6804,99.61500096321106
"42-8272479",Hobbit,0,2,1800.47,900.2349902391434
"26-0429800",Hobbit,0,60,41962.72,699.3786679318796
"21-5371812",Hobbit,0,110,14336.421,130.3310915816914
"11-5197257",Hobbit,0,88,55787.758,633.9518142640591
"99-4565195",Human,0,2,112.29,56.14500045776367
"68-1327909",Hobbit,1,64,47219.074,737.7978093326092
"06-0894760",Elf,0,43,91075.65,2118.0381302944447
"69-5391026",Human,0,115,85621.88,744.5379096819007
"70-5488308",Orc,0,74,13346.13,180.35310752327376
"72-5127582",Northman,0,45,42363.94,941.4208859390683
"51-1674687",Human,0,31,43346.55,1398.2758168251285
"18-5084147",Human,0,53,63210.63,1192.6533991435788
"66-6417072",Human,0,6,2250.0598,375.0100047985713
"94-4744790",Northman,1,32,18878.012,589.9378165602684
"55-7042883",Orc,0,264,16748.01,63.439394205131315
"52-4558320",Human,1,23,48627.074,2114.2204436841216
"82-2501167",Orc,0,76,4983.9097,65.57776351978904
"83-0939542",Human,0,14,72355.92,5168.279938289097
"94-3918152",Hobbit,0,78,23472.53,300.92974536245066
"46-1411074",Orc,0,24,24607.729,1025.3220771153767
"86-7767158",Human,0,31,27916.738,900.5399899021272
"16-8438694",Human,0,110,31785.459,288.9586365455931
"76-9727218",Orc,0,34,11648.071,342.5902888494379
"70-3856746",Elf,0,3,524.04,174.68000284830728
"69-4610397",Orc,0,22,63718.555,2896.2982231486926
"24-4511492",Hobbit,1,65,37092.465,570.6533859931506
"19-6405354",Northman,0,61,16784.445,275.15475332932397
"16-1088483",Hobbit,0,5,662.55,132.50999755859374
"57-2152442",Northman,0,6579,205719.83,31.26910464241274
"67-5646273",Demon,1,27,3342.6904,123.8033343774301
"40-9540497",Human,0,114,46054.32,403.9851755489383
"90-7180312",Hobbit,1,35,12980.421,370.8691403252738
"63-1612881",Orc,0,120,18122.256,151.01874861096343
"91-9995066",Orc,0,16,29078.85,1817.4281005859375
"04-1943845",Elf,0,3,370.5,123.50000127156575
"38-4907019",Northman,0,30,17782.652,592.7550070640941
"09-7750832",Northman,0,9,1010.89,112.32110902998183
"83-5545947",Orc,1,22,4251.35,193.2431792345914
"06-0602377",Human,1,37,13483.761,364.4259441736582
"41-4344998",Human,1,6,5067.56,844.5933545430502
"76-5894906",Human,0,27,11736.988,434.7033357973452
"64-9796726",Northman,0,41,12644.497,308.40243867548503
"22-2659983",Human,0,88,53966.375,613.254198229533
"15-9822636",Human,0,3,6213.7,2071.2332865397134
"13-1482924",Orc,1,24,49914.04,2079.751661936442
"66-3914692",Northman,0,207,25546.906,123.41497566849714
"47-2972794",Human,1,5,838.48,167.6959991455078
"51-1946986",Orc,0,30,8027.5293,267.5843339920044
"94-0119667",Hobbit,0,10,4038.91,403.8909952163696
"28-4236121",Demon,0,28,6194.969,221.2489262989589
"82-6609715",Human,0,45,47985.51,1066.3446655697294
"18-4977967",Human,0,14,8725.991,623.2850003923688
"44-1675149",Human,0,29,7594.16,261.86758626740556
"46-8747720",Elf,1,3,748.64,249.54666137695312
"59-0410158",Northman,0,17,16550.77,973.5746976067038
"39-3000515",Angel,0,17,6499.67,382.3335266113281
"52-9454173",Human,0,109,224501.8,2059.64979826201
"19-6983426",Hobbit,0,57,22908.363,401.9010557208145
"05-1080044",Northman,1,10,149.73999,14.973999786376954
"42-5300434",Elf,0,2,262.03,131.0149965286255
"92-7848246",Human,0,10,3609.94,360.99399318695066
"38-8856759",Hobbit,0,28,1970.22,70.36500012874603
"74-4553853",Demon,0,48,28691.42,597.7379152501622
"27-3345934",Human,0,21,2343.9797,111.61809394473121
"01-9742001",Human,1,1,374.32,374.32000732421875
"29-2327266",Human,0,35,11978.2,342.2342847551618
"79-0279907",Northman,0,3,217.03,72.3433329264323
"23-7314623",Human,0,17,2352.28,138.369410795324
"32-2140290",Demon,0,48,226442.22,4717.546337445577
"97-4966210",Angel,0,29,5123.2993,176.66551509628007
"32-4934064",Orc,0,64,20211.516,315.8048424869776
"43-8476136",Northman,0,26,5880.5386,226.17461269635422
"84-6871104",Elf,0,13,1628.2899,125.25307603982779
"71-4323141",Hobbit,0,71,58573.293,824.975774899335
"59-1059216",Human,1,4,973.23,243.30749320983887
"28-1703133",Orc,0,96,39544.96,411.926667029659
"13-2001607",Northman,0,40,19814.02,495.35050457417964
"39-4435208",Human,0,1,898.37,898.3699951171875
"38-4858200",Angel,0,5,2088.62,417.7239959716797
"30-9638154",Northman,0,152,22534.146,148.25098721604598
"53-8321397",Human,0,39,19556.691,501.45358638274365
"84-9219719",Orc,0,4,1130.43,282.6075077056885
"14-3889003",Hobbit,0,2,460.41,230.20500671863556
"37-2762251",Hobbit,0,86,32622.18,379.32755965488246
"82-9113977",Orc,1,24,5035.1196,209.79666256904602
"60-8690974",Human,0,46,12968.691,281.9280417069145
"41-3157178",Human,0,27,2781.2,103.00740698531821
"62-0043627",Angel,0,55,80753.81,1468.2510897549716
"55-5792723",Orc,1,11,763.6,69.41818237304688
"65-9897277",Orc,0,51,107791.99,2113.568269767013
"37-8300035",Orc,0,25,4439.4004,177.5759969329834
"03-7913314",Hobbit,0,42,39816.332,948.0078575497582
"11-9669829",Elf,0,22,51677.363,2348.970933567394
"37-4702292",Angel,0,90,63899.336,709.9924516889785
"60-9477921",Human,0,21,6812.5796,324.4085707437424
"56-0818133",Northman,1,88,92215.9,1047.907950910655
"53-5183439",Angel,0,39,10469.711,268.4541029318785
"69-2279335",Hobbit,0,118,119921.43,1016.2834651833874
"10-2556453",Human,1,11,2882.25,262.0227258855646
"40-5046267",Human,0,65,379795.44,5843.006922795223
"58-9344968",Demon,0,52,14215.341,273.37192541360855
"84-2589567",Angel,0,6,2137.37,356.22832397619885
"67-4735506",Orc,0,60,8095.6597,134.92766501108807
"35-8719727",Human,0,382,110719.83,289.84245974173604
"82-1820098",Human,0,1,374.32,374.32000732421875
"57-8884550",Angel,0,27,17031.549,630.7981471308956
"99-1846531",Elf,0,8,18614.78,2326.8474476635456
"10-9751670",Orc,0,86,6644.181,77.25790690266808
"97-6003067",Human,0,15,19502.02,1300.1346750895182
"50-4577714",Demon,0,123,478338.3,3888.9308995192614
"85-5045769",Northman,0,88,59209.527,672.8355675407431
"00-1485605",Orc,0,21,8100.2505,385.72618725186305
"78-7242915",Demon,0,17,1384.99,81.47000009873334
"28-7195124",Northman,0,46,28658.512,623.0110778808594
"37-1214815",Elf,0,36,18796.633,522.1286058955723
"63-2527200",Elf,0,30,6906.8096,230.2270004908244
"33-1031424",Hobbit,0,46,21452.281,466.35390953395677
"68-1229684",Northman,0,1,1122.96,1122.9599609375
"74-4274682",Orc,0,39,23235.49,595.7817965287429
"96-2503611",Hobbit,0,16,7168.4697,448.0293813943863
"89-7692298",Hobbit,0,53,7648.0894,144.30358340155402
"55-8942877",Angel,1,47,17852.22,379.8344666957855
"37-2429302",Hobbit,0,28,7710.7275,275.38320919445584
"30-5387769",Human,0,35,16674.902,476.42571323109524
"20-0002899",Hobbit,0,27,8684.21,321.6374078679968
"27-8525957",Orc,0,3,411.76,137.25333150227866
"71-1834367",Human,1,7,27786.111,3969.4442405700684
"24-1912051",Angel,0,71,25236.086,355.4377467662201
"20-1043208",Northman,0,21,10106.63,481.2680932907831
"87-9285925",Hobbit,0,45,16937.059,376.3791124979655
"87-8056979",Elf,0,19,23342.94,1228.5758099305003
"06-9574214",Orc,0,17,1395.7001,82.10000026927275
"52-8607841",Elf,0,21,4339.84,206.6590492498307
"00-6114236",Northman,0,19,5481.729,288.51210092243394
"69-5338313",Human,1,58,91144.58,1571.458277389921
"55-7207026",Human,0,739,1608260.2,2176.2660365372453
"27-8984385",Orc,0,135,80307.555,594.8707382925131
"84-2200802",Human,1,5,651.31995,130.26399726867675
"36-5662795",Orc,0,19,5397.7104,284.0900007549085
"91-3748696",Demon,1,5,4813.7397,962.7479904174804
"01-9495555",Human,1,34,22406.432,659.0126455391155
"42-2802068",Northman,0,39,7037.2207,180.44153879239008
"71-4425708",Angel,1,81,36348.46,448.7462929825724
"32-6944865",Elf,0,602,246005.86,408.64785572302304
"67-3345747",Hobbit,1,27,17427.559,645.4651748869154
"65-0708547",Hobbit,0,9,8609.36,956.5955403645834
"41-3149615",Human,0,113,87285.49,772.4378746420937
"54-7025748",Northman,0,1,149.73,149.72999572753906
"21-5652406",Human,0,8,5113.2,639.1500159502029
"77-3840165",Hobbit,0,232,303803.66,1309.4984489936253
"83-9220296",Human,0,133,38862.547,292.1994751541686
"37-8397268",Demon,0,10,2567.84,256.7840010643005
"83-4643027",Human,0,1,26.2,26.200000762939453
"74-8091834",Human,0,51,117417.055,2302.295276174358
"21-1249361",Angel,0,46,19977.443,434.292175401812
"83-5357118",Human,0,39,14072.011,360.820766045497
"31-9876986",Orc,1,1,1225.3,1225.300048828125
"49-1598063",Hobbit,0,36,8884.7705,246.79916429519653
"51-3210420",Hobbit,0,25,4777.7896,191.11160138130188
"64-5589939",Angel,0,141,29647.402,210.26531833114353
"22-0576170",Orc,0,56,14324.7,255.7982164663928
"51-3755998",Angel,0,3,3406.3,1135.433349609375
"05-9433501",Human,0,12,3061.95,255.16250056028366
"92-4994026",Northman,0,21,2588.0198,123.23904751595997
"18-9798737",Orc,0,134,78630.72,586.7961895448059
"79-3715595",Northman,1,69,125989.58,1825.9359291049018
"02-3091578",Human,0,3,26.949999,8.983333031336466
"68-8729788",Northman,0,1,82.35,82.3499984741211
"18-4685130",Northman,0,2,995.99,497.9949903488159
"43-0494079",Human,1,48,71674.695,1493.222488085429
"41-4187282",Angel,0,34,14729.439,433.2188247792861
"04-6663890",Angel,0,391,50748.57,129.79217291975874
"30-9368422",Orc,0,13,1567.94,120.61077000544621
"57-1324065",Northman,0,53,19953.053,376.4726382246557
"90-5864300",Angel,0,76,23546.625,309.8239459364038
"00-3138749",Human,0,2,8684.199,4342.099853515625
"30-2278762",Elf,0,41,62555.58,1525.745134307117
"62-4675311",Orc,1,8,1728.6,216.0749992132187
"52-0223470",Human,0,180,48447.973,269.15533510579
"32-7540051",Hobbit,0,106,13572.708,128.044434835326
"30-8657133",Elf,0,13,20138.3,1549.1000207754282
"86-9890998",Northman,1,25,33810.918,1352.4367739990353
"83-0281772",Orc,1,19,11304.441,594.9705256411904
"76-1636138",Elf,1,45,32282.04,717.3786719004313
"74-0064081",Northman,0,121,27881.924,230.42909094124786
"24-2820585",Northman,0,43,56364.91,1310.8118713207023
"56-1462617",Orc,0,62,15853.519,255.70193443375248
"57-1845150",Human,0,37,10925.439,295.28216287252064
"52-8138350",Hobbit,0,28,13674.92,488.39000047956193
"18-5096901",Orc,0,4,1160.39,290.0975036621094
"71-0437829",Hobbit,0,29,6071.5,209.36206712393925
"30-5187660",Hobbit,0,12,2231.24,185.93666525681815
"42-0926329",Human,0,46,16396.031,356.4354311878914
"03-2993254",Elf,0,14,1601.47,114.39071425715727
"38-3558145",Hobbit,1,107,19664.764,183.78280189549812
"69-3446366",Human,1,39,9898.302,253.80256345944528
"18-7663449",Human,0,32,22459.172,701.849050283432
"59-6156527",Human,0,36,20491.57,569.2102658634799
"19-9444515",Orc,0,5,866.55,173.31000289916992
"39-5694182",Northman,0,16,4732.9,295.80624985694885
"55-0865437",Angel,0,31,55818.656,1800.601618243802
"61-3033764",Northman,0,3,187.15,62.38333384195963
"59-6954263",Elf,0,143,158882.86,1111.0688068016425
"68-2197552",Northman,0,13,3915.3801,301.1830767118014
"85-4566770",Elf,0,12,2073.72,172.80999819437662
"58-9688147",Human,0,17,65281.305,3840.076518339269
"97-4160368",Northman,1,35,5503.549,157.24428714002883
"00-9731481",Orc,1,15,2220.4402,148.02933394114177
"91-1615699",Human,0,16,3413.7703,213.36062240600586
"99-1980670",Orc,0,2,868.42,434.2099914550781
"50-7083529",Elf,1,59,76124.01,1290.2371174925465
"56-0703090",Human,0,48,37231.387,775.653749704361
"59-9441001",Human,0,30,4416.659,147.22199786330262
"98-0840636",Hobbit,0,1,524.05,524.0499877929688
"13-5663441",Northman,1,79,58259.293,737.4591069312036
"18-8274197",Northman,0,53,41531.55,783.6141454026384
"86-1734903",Hobbit,1,108,40232.594,372.52416307837876
"32-1323424",Orc,0,50,42312.996,846.2599891662597
"41-2375341",Demon,0,2,134.76,67.37999820709229
"44-6051721",Elf,0,287,115333.86,401.8603828198273
"13-9569603",Elf,0,28,8089.77,288.9203553880964
"97-7441174",Northman,0,80,72713.79,908.9222540736198
"30-8609984",Orc,0,47,103701.23,2206.4087298778777
"77-6561952",Human,0,11,1792.25,162.93182130293414
"40-0498777",Human,0,22,23207.82,1054.9008906971324
"65-1018188",Orc,0,35,17106.434,488.75513959612164
"94-1184180",Human,0,86,33045.21,384.24662809870966
"28-8764210",Human,0,38,16043.86,422.20683453712417
"51-5759444",Human,0,28,6862.769,245.09892868995667
"15-6583103",Hobbit,0,222,123012.61,554.1108087462347
"27-8199654",Orc,0,29,9848.36,339.5986223960745
"43-8032072",Human,0,127,166585.62,1311.6979492367723
"02-8015603",Orc,0,46,6996.0986,152.08912928208062
"11-3246483",Human,0,65,43764.145,673.2943060984405
"63-8065974",Angel,1,30,33913.37,1130.445644124349
"91-1448758",Northman,0,3,494.09998,164.70000203450522
"35-1963742",Hobbit,0,52,21066.682,405.12846424029425
"18-3142682",Hobbit,0,10,3488.6602,348.8660051345825
"10-2194181",Human,0,26,8961.219,344.66230979332556
"27-4312028",Demon,0,17,3290.27,193.54529268601362
"65-4483997",Elf,0,66,243853.86,3694.755755337802
"74-4198249",Orc,0,41,2287.0598,55.78195126463727
"04-5561977",Elf,0,55,7864.4194,142.989453198693
"01-9093998",Northman,0,1,37.43,37.43000030517578
"68-3469803",Elf,0,577,956308.5,1657.3812152117464
"38-0110072",Hobbit,0,1,1122.96,1122.9599609375
"23-8419174",Orc,0,8,1089.27,136.1587517261505
"55-8681655",Orc,0,40,115222.984,2880.574743652344
"74-7367962",Northman,0,42,29248.95,696.4033356223788
"71-2628487",Elf,1,93,83157.31,894.1646349662815
"64-7596713",Northman,0,38,8559.139,225.24052572250366
"43-8445440",Elf,0,167,64073.76,383.6752092752628
"73-7778499",Human,0,70,26473.11,378.18714579173496
"68-2997685",Hobbit,0,155,59260.082,382.3229683937565
"95-3322686",Hobbit,0,137,38367.66,280.05576509955154
"20-2602427",Human,1,7,5647.7095,806.8157392229352
"82-9189874",Elf,0,39,2838.7,72.78718026479085
"83-4115776",Human,1,17,16110.97,947.7041381667642
"40-0119031",Human,0,3,3691.76,1230.586685180664
"68-5284810",Orc,0,13,5895.4604,453.4969312961285
"48-5049126",Northman,1,2,5989.1,2994.550048828125
"39-3246260",Angel,0,2,4.49,2.2450000047683716
"18-6505907",Elf,0,38,4463.72,117.46631602237099
"69-3434073",Human,1,14,11798.579,842.7557096481323
"28-4093684",Orc,0,2063,2556713.0,1239.317457994929
"11-0284740",Human,0,37,9996.529,270.1764849005519
"27-0948283",Human,0,7,4443.17,634.7385722569057
"02-5225131",Northman,0,1,149.73,149.72999572753906
"69-1258909",Human,0,22,1843.52,83.79636325077577
"62-9294432",Hobbit,0,8,1407.44,175.92999744415283
"83-6047473",Hobbit,0,111,84442.164,760.7400873921778
"97-2384938",Northman,0,26,6322.2495,243.16345868660852
"55-5052630",Human,0,48,17565.084,365.9391649365425
"52-4777192",Northman,0,708,303778.56,429.0666831166057
"73-5023391",Human,0,42,22000.568,523.8230987803212
"27-6892803",Human,0,1,74.86,74.86000061035156
"78-6307920",Orc,0,11,1187.02,107.91090843894266
"06-4037131",Elf,0,17,3556.0298,209.17822983685662
"40-4809866",Hobbit,0,36,6861.4487,190.59583224190607
"77-7321800",Elf,0,41,25080.7,611.724393146794
"17-2467166",Orc,0,23,5318.7803,231.25130528989047
"92-1851793",Elf,0,11,8796.511,799.6827156760476
"31-2993039",Hobbit,0,17,4050.1396,238.24352488798255
"56-2293333",Northman,1,215,445877.75,2073.8494369251785
"92-0490049",Hobbit,0,10,3499.8699,349.9869997262955
"79-7206784",Hobbit,0,255,7619.6523,29.880940911232255
"32-2877257",Elf,0,6,1557.16,259.52666600545246
"81-0869401",Orc,0,46,53689.7,1167.1671608219976
"97-0176308",Hobbit,0,75,16440.225,219.20293352457384
"66-5244283",Elf,0,17,2598.5303,152.85470536175896
"62-4704942",Orc,0,83,26687.115,321.53144408421343
"56-6471462",Hobbit,0,1,1572.14,1572.1400146484375
"41-5681306",Hobbit,1,13,4639.32,356.87076436556305
"67-3768062",Human,0,2,7935.57,3967.784912109375
"28-5754297",Angel,1,76,16638.297,218.9249991005973
"29-6560178",Elf,0,19,4999.3896,263.1257939589651
"32-1491247",Northman,0,20,8261.239,413.0620057106018
"65-8638540",Hobbit,0,47,8758.019,186.34085071594157
"58-7823613",Human,0,61,20663.982,338.75377291587535
"97-1626096",Orc,0,46,15721.445,341.77043566496474
"14-7299154",Hobbit,0,215,488230.78,2270.8410141401514
"73-6818983",Hobbit,0,101,62269.066,616.5253522986233
"13-7194824",Northman,0,150,53432.76,356.2183288828532
"59-0112416",Human,0,5,1432.9,286.5800018310547
"40-6661119",Human,0,93,127329.44,1369.1338784515217
"25-3202551",Human,0,7,3215.4001,459.34285736083984
"19-7441454",Angel,0,2,5411.6104,2705.8050537109375
"27-7878556",Human,0,17,16657.223,979.8364634794348
"11-9269656",Demon,0,99,114372.4,1155.2769682286967
"24-1028607",Human,0,58,55213.496,951.9567260577761
"84-5957137",Elf,0,50,18556.527,371.13059559822085
"31-9654079",Hobbit,0,33,7421.36,224.889697710673
"43-1810601",Northman,1,40,12220.141,305.50350084900856
"99-0759088",Northman,0,5,542.16003,108.43200168609619
"42-9229609",Human,0,59,71819.586,1217.2808433468058
"66-6368283",Human,0,45,18096.121,402.13600052727594
"21-9515397",Human,0,75,16023.952,213.6526663462321
"04-3024359",Elf,0,3,7037.21,2345.736612955729
"17-7891963",Human,0,71,16321.63,229.88211346737725
